query_id,source_dataset,subject,query,level,rank_within_level,topic,annotator_id,topic_relevance_0_3
MED005,MedMCQA,ENT,Anatomy of Nasal Cavity,advanced,3,Tissue engineering and regenerative approaches for nasal mucosa,A3,2
MED005,MedMCQA,ENT,Anatomy of Nasal Cavity,advanced,4,Advanced imaging modalities for nasal cavity assessment,A3,3
MED005,MedMCQA,ENT,Anatomy of Nasal Cavity,advanced,5,Neuroanatomical pathways of olfactory perception,A3,3
MED100,MedMCQA,Social & Preventive Medicine,Air,basic,1,Composition of Earth's atmosphere,A3,3
MED100,MedMCQA,Social & Preventive Medicine,Air,basic,2,"Physical properties of air (pressure, temperature, density)",A3,2
MED100,MedMCQA,Social & Preventive Medicine,Air,basic,3,Atmospheric layers and their characteristics,A3,2
MED100,MedMCQA,Social & Preventive Medicine,Air,basic,4,Behavior of air as a gas,A3,3
MED100,MedMCQA,Social & Preventive Medicine,Air,basic,5,Basic air quality indicators,A3,3
MED100,MedMCQA,Social & Preventive Medicine,Air,intermediate,1,Diffusion and convection of air,A3,0
MED100,MedMCQA,Social & Preventive Medicine,Air,intermediate,2,Weather systems and air movement,A3,3
MED100,MedMCQA,Social & Preventive Medicine,Air,intermediate,3,"Thermodynamics of air (ideal gas law, adiabatic processes)",A3,2
MED100,MedMCQA,Social & Preventive Medicine,Air,intermediate,4,Sources and effects of air pollution,A3,2
MED100,MedMCQA,Social & Preventive Medicine,Air,intermediate,5,"Fundamentals of aerodynamics (lift, drag, airflow)",A3,3
MED100,MedMCQA,Social & Preventive Medicine,Air,advanced,1,Climate modeling and atmospheric circulation,A3,3
MED100,MedMCQA,Social & Preventive Medicine,Air,advanced,2,Atmospheric chemistry and ozone dynamics,A3,3
MED100,MedMCQA,Social & Preventive Medicine,Air,advanced,3,Computational fluid dynamics for air flow analysis,A3,3
MED100,MedMCQA,Social & Preventive Medicine,Air,advanced,4,Design of aircraft and wind turbines using air properties,A3,3
MED100,MedMCQA,Social & Preventive Medicine,Air,advanced,5,Acoustic propagation and sound in air,A3,3
MED091,MedMCQA,Ophthalmology,Ocular Manifestations of Diseases of CNS,basic,1,Anatomy of the visual pathway,A3,3
MED091,MedMCQA,Ophthalmology,Ocular Manifestations of Diseases of CNS,basic,2,Fundamentals of neuro‑ophthalmic examination,A3,0
MED091,MedMCQA,Ophthalmology,Ocular Manifestations of Diseases of CNS,basic,3,Common ocular signs of CNS disease,A3,3
MED091,MedMCQA,Ophthalmology,Ocular Manifestations of Diseases of CNS,intermediate,1,Mechanisms of papilledema and optic disc edema,A3,2
MED091,MedMCQA,Ophthalmology,Ocular Manifestations of Diseases of CNS,intermediate,2,Visual field defects associated with CNS lesions,A3,2
MED091,MedMCQA,Ophthalmology,Ocular Manifestations of Diseases of CNS,intermediate,3,Ocular motor palsies in brainstem disease,A3,3
MED091,MedMCQA,Ophthalmology,Ocular Manifestations of Diseases of CNS,intermediate,4,Ocular manifestations of demyelinating CNS disorders,A3,3
MED091,MedMCQA,Ophthalmology,Ocular Manifestations of Diseases of CNS,advanced,1,Imaging biomarkers linking ocular findings to CNS pathology,A3,3
MED091,MedMCQA,Ophthalmology,Ocular Manifestations of Diseases of CNS,advanced,2,Differential diagnosis of optic neuropathies in CNS disease,A3,2
MED091,MedMCQA,Ophthalmology,Ocular Manifestations of Diseases of CNS,advanced,3,Therapeutic strategies for neuro‑ophthalmic complications,A3,3
MED091,MedMCQA,Ophthalmology,Ocular Manifestations of Diseases of CNS,advanced,4,Emerging research on neuro‑ophthalmic biomarkers for disease monitoring,A3,3
MED028,MedMCQA,Gynaecology & Obstetrics,Endometriosis and dysmenorrhea,basic,1,Definition of endometriosis,A3,0
MED028,MedMCQA,Gynaecology & Obstetrics,Endometriosis and dysmenorrhea,basic,2,Definition of dysmenorrhea,A3,2
MED028,MedMCQA,Gynaecology & Obstetrics,Endometriosis and dysmenorrhea,basic,3,Overview of the menstrual cycle,A3,3
MED028,MedMCQA,Gynaecology & Obstetrics,Endometriosis and dysmenorrhea,basic,4,Common symptoms of endometriosis,A3,3
MED028,MedMCQA,Gynaecology & Obstetrics,Endometriosis and dysmenorrhea,basic,5,Common symptoms of dysmenorrhea,A3,3
MED028,MedMCQA,Gynaecology & Obstetrics,Endometriosis and dysmenorrhea,basic,6,Basics of pain perception,A3,3
MED028,MedMCQA,Gynaecology & Obstetrics,Endometriosis and dysmenorrhea,intermediate,1,Pathophysiology of endometriosis,A3,3
MED028,MedMCQA,Gynaecology & Obstetrics,Endometriosis and dysmenorrhea,intermediate,2,Etiology and risk factors for endometriosis,A3,3
MED028,MedMCQA,Gynaecology & Obstetrics,Endometriosis and dysmenorrhea,intermediate,3,Pathophysiology of dysmenorrhea,A3,2
MED028,MedMCQA,Gynaecology & Obstetrics,Endometriosis and dysmenorrhea,intermediate,4,Diagnostic methods for endometriosis,A3,2
MED028,MedMCQA,Gynaecology & Obstetrics,Endometriosis and dysmenorrhea,intermediate,5,Diagnostic methods for dysmenorrhea,A3,3
MED028,MedMCQA,Gynaecology & Obstetrics,Endometriosis and dysmenorrhea,intermediate,6,Medical management of endometriosis,A3,3
MED028,MedMCQA,Gynaecology & Obstetrics,Endometriosis and dysmenorrhea,intermediate,7,Medical management of dysmenorrhea,A3,3
MED028,MedMCQA,Gynaecology & Obstetrics,Endometriosis and dysmenorrhea,intermediate,8,Surgical options for endometriosis,A3,3
MED028,MedMCQA,Gynaecology & Obstetrics,Endometriosis and dysmenorrhea,intermediate,9,Impact of endometriosis on fertility,A3,3
MED028,MedMCQA,Gynaecology & Obstetrics,Endometriosis and dysmenorrhea,intermediate,10,Psychological and quality‑of‑life effects,A3,3
MED028,MedMCQA,Gynaecology & Obstetrics,Endometriosis and dysmenorrhea,advanced,1,Genetic and molecular mechanisms underlying endometriosis,A3,3
MED028,MedMCQA,Gynaecology & Obstetrics,Endometriosis and dysmenorrhea,advanced,2,Immunological and inflammatory pathways in endometriosis,A3,3
MED028,MedMCQA,Gynaecology & Obstetrics,Endometriosis and dysmenorrhea,advanced,3,Emerging pharmacologic therapies for endometriosis,A3,3
MED028,MedMCQA,Gynaecology & Obstetrics,Endometriosis and dysmenorrhea,advanced,4,Novel imaging techniques for early detection of endometriosis,A3,3
MED028,MedMCQA,Gynaecology & Obstetrics,Endometriosis and dysmenorrhea,advanced,5,Long‑term outcomes of surgical versus medical treatment,A3,2
MED028,MedMCQA,Gynaecology & Obstetrics,Endometriosis and dysmenorrhea,advanced,6,Cost‑effectiveness and health‑policy considerations for endometriosis care,A3,0
MED028,MedMCQA,Gynaecology & Obstetrics,Endometriosis and dysmenorrhea,advanced,7,Patient‑centered decision‑making models,A3,2
MED028,MedMCQA,Gynaecology & Obstetrics,Endometriosis and dysmenorrhea,advanced,8,Multidisciplinary care pathways for endometriosis and dysmenorrhea,A3,3
MED028,MedMCQA,Gynaecology & Obstetrics,Endometriosis and dysmenorrhea,advanced,9,Research on refractory dysmenorrhea subtypes and novel pain management,A3,2
MED030,MedMCQA,Microbiology,Bacteriology,basic,1,Definition and classification of bacteria,A3,3
MED030,MedMCQA,Microbiology,Bacteriology,basic,2,Bacterial morphology and cell structure,A3,2
MED030,MedMCQA,Microbiology,Bacteriology,basic,3,Gram staining and basic identification,A3,3
MED030,MedMCQA,Microbiology,Bacteriology,basic,4,Bacterial growth conditions and reproduction,A3,3
MED030,MedMCQA,Microbiology,Bacteriology,basic,5,Bacterial metabolism and energy pathways,A3,2
MED030,MedMCQA,Microbiology,Bacteriology,intermediate,1,Mechanisms of antibiotic resistance,A3,3
MED030,MedMCQA,Microbiology,Bacteriology,intermediate,2,Bacterial virulence factors and pathogenesis,A3,3
MED030,MedMCQA,Microbiology,Bacteriology,intermediate,3,Host immune response to bacterial infection,A3,3
MED030,MedMCQA,Microbiology,Bacteriology,intermediate,4,Bacterial biofilm formation and control,A3,3
MED030,MedMCQA,Microbiology,Bacteriology,intermediate,5,Bacterial genetics: plasmids and horizontal gene transfer,A3,3
MED030,MedMCQA,Microbiology,Bacteriology,intermediate,6,Quorum sensing and bacterial communication,A3,0
MED030,MedMCQA,Microbiology,Bacteriology,intermediate,7,"Molecular identification techniques (PCR, sequencing)",A3,3
MED030,MedMCQA,Microbiology,Bacteriology,advanced,1,Metagenomic analysis of bacterial communities,A3,3
MED030,MedMCQA,Microbiology,Bacteriology,advanced,2,Synthetic biology and genome editing in bacteria,A3,2
MED030,MedMCQA,Microbiology,Bacteriology,advanced,3,Bacteriophage therapy and phage biology,A3,3
MED030,MedMCQA,Microbiology,Bacteriology,advanced,4,Systems biology and metabolic modeling of bacteria,A3,3
MED030,MedMCQA,Microbiology,Bacteriology,advanced,5,Bacterial evolution and phylogenetic reconstruction,A3,3
MED030,MedMCQA,Microbiology,Bacteriology,advanced,6,Metabolic engineering for industrial bioproducts,A3,1
MED030,MedMCQA,Microbiology,Bacteriology,advanced,7,Computational modeling of bacterial population dynamics,A3,3
MED066,MedMCQA,ENT,Infections and Inflammatory Conditions,basic,1,Definition of infection and inflammation,A3,3
MED066,MedMCQA,ENT,Infections and Inflammatory Conditions,basic,2,"Major classes of pathogens (bacteria, viruses, fungi, parasites)",A3,3
MED066,MedMCQA,ENT,Infections and Inflammatory Conditions,basic,3,Modes of pathogen transmission,A3,2
MED066,MedMCQA,ENT,Infections and Inflammatory Conditions,basic,4,Host immune system fundamentals,A3,3
MED066,MedMCQA,ENT,Infections and Inflammatory Conditions,basic,5,Acute inflammatory response,A3,3
MED066,MedMCQA,ENT,Infections and Inflammatory Conditions,basic,6,Chronic inflammation,A3,3
MED066,MedMCQA,ENT,Infections and Inflammatory Conditions,basic,7,Clinical signs and symptoms of infection,A3,0
MED066,MedMCQA,ENT,Infections and Inflammatory Conditions,basic,8,"Basic diagnostic methods (culture, imaging, lab tests)",A3,2
MED066,MedMCQA,ENT,Infections and Inflammatory Conditions,intermediate,1,"Innate immunity: phagocytosis, complement, NK cells",A3,2
MED066,MedMCQA,ENT,Infections and Inflammatory Conditions,intermediate,2,"Adaptive immunity: B cells, T cells, antibody production",A3,3
MED066,MedMCQA,ENT,Infections and Inflammatory Conditions,intermediate,3,Cytokine signaling and inflammatory mediators,A3,3
MED066,MedMCQA,ENT,Infections and Inflammatory Conditions,intermediate,4,Acute vs chronic inflammation pathways,A3,3
MED066,MedMCQA,ENT,Infections and Inflammatory Conditions,intermediate,5,Sepsis and septic shock pathophysiology,A3,3
MED066,MedMCQA,ENT,Infections and Inflammatory Conditions,intermediate,6,"Common inflammatory diseases (arthritis, IBD, asthma)",A3,2
MED066,MedMCQA,ENT,Infections and Inflammatory Conditions,intermediate,7,Principles of antimicrobial therapy,A3,3
MED066,MedMCQA,ENT,Infections and Inflammatory Conditions,intermediate,8,"Classes of anti‑inflammatory drugs (NSAIDs, steroids, biologics)",A3,3
MED066,MedMCQA,ENT,Infections and Inflammatory Conditions,intermediate,9,"Diagnostic biomarkers (CRP, ESR, procalcitonin)",A3,3
MED066,MedMCQA,ENT,Infections and Inflammatory Conditions,advanced,1,Molecular host‑pathogen interactions,A3,3
MED066,MedMCQA,ENT,Infections and Inflammatory Conditions,advanced,2,Immunopathogenesis of autoimmune diseases,A3,3
MED066,MedMCQA,ENT,Infections and Inflammatory Conditions,advanced,3,Mechanisms of antimicrobial resistance,A3,3
MED066,MedMCQA,ENT,Infections and Inflammatory Conditions,advanced,4,Vaccine design and immunogenicity,A3,2
MED066,MedMCQA,ENT,Infections and Inflammatory Conditions,advanced,5,Precision medicine approaches in infectious disease,A3,3
MED066,MedMCQA,ENT,Infections and Inflammatory Conditions,advanced,6,Systems biology of inflammation,A3,2
MED066,MedMCQA,ENT,Infections and Inflammatory Conditions,advanced,7,"Novel therapeutics: biologics, gene therapy, CRISPR antimicrobials",A3,3
MED066,MedMCQA,ENT,Infections and Inflammatory Conditions,advanced,8,Computational modeling of infection dynamics,A3,2
MED066,MedMCQA,ENT,Infections and Inflammatory Conditions,advanced,9,Clinical trial design for anti‑inflammatory agents,A3,3
MED066,MedMCQA,ENT,Infections and Inflammatory Conditions,advanced,10,Emerging infectious diseases and global health strategies,A3,3
MED080,MedMCQA,Social & Preventive Medicine,Measurement of Mortality and Morbidity,basic,1,Definition of mortality and morbidity,A3,3
MED080,MedMCQA,Social & Preventive Medicine,Measurement of Mortality and Morbidity,basic,2,Incidence and prevalence,A3,2
MED080,MedMCQA,Social & Preventive Medicine,Measurement of Mortality and Morbidity,basic,3,Case fatality rate,A3,2
MED080,MedMCQA,Social & Preventive Medicine,Measurement of Mortality and Morbidity,basic,4,Death certificate,A3,3
MED080,MedMCQA,Social & Preventive Medicine,Measurement of Mortality and Morbidity,basic,5,Disease registry,A3,3
MED080,MedMCQA,Social & Preventive Medicine,Measurement of Mortality and Morbidity,intermediate,1,Age‑standardization of mortality rates,A3,3
MED080,MedMCQA,Social & Preventive Medicine,Measurement of Mortality and Morbidity,intermediate,2,Verbal autopsy and surveillance systems,A3,3
MED080,MedMCQA,Social & Preventive Medicine,Measurement of Mortality and Morbidity,intermediate,3,Active vs passive disease surveillance,A3,2
MED080,MedMCQA,Social & Preventive Medicine,Measurement of Mortality and Morbidity,intermediate,4,Relative risk and odds ratio,A3,2
MED080,MedMCQA,Social & Preventive Medicine,Measurement of Mortality and Morbidity,intermediate,5,Data quality and misclassification,A3,0
MED080,MedMCQA,Social & Preventive Medicine,Measurement of Mortality and Morbidity,advanced,1,Disability‑adjusted life years (DALYs) and years of life lost (YLL),A3,0
MED080,MedMCQA,Social & Preventive Medicine,Measurement of Mortality and Morbidity,advanced,2,Bayesian hierarchical modeling for mortality estimation,A3,0
MED080,MedMCQA,Social & Preventive Medicine,Measurement of Mortality and Morbidity,advanced,3,Integration of electronic health records for morbidity surveillance,A3,0
MED080,MedMCQA,Social & Preventive Medicine,Measurement of Mortality and Morbidity,advanced,4,Multilevel survival analysis and competing risks,A3,3
MED080,MedMCQA,Social & Preventive Medicine,Measurement of Mortality and Morbidity,advanced,5,Development and validation of new health indicators,A3,3
MED087,MedMCQA,Forensic Medicine,Organic Irritants,basic,1,Definition of organic irritants,A3,2
MED087,MedMCQA,Forensic Medicine,Organic Irritants,basic,2,Common sources of organic irritants,A3,3
MED087,MedMCQA,Forensic Medicine,Organic Irritants,basic,3,"Routes of exposure: inhalation, dermal, ocular",A3,3
MED087,MedMCQA,Forensic Medicine,Organic Irritants,basic,4,"Health effects of irritation: skin, eyes, respiratory",A3,3
MED087,MedMCQA,Forensic Medicine,Organic Irritants,basic,5,Distinction between irritants and allergens,A3,3
MED087,MedMCQA,Forensic Medicine,Organic Irritants,intermediate,1,"Chemical classes of organic irritants: acids, bases, solvents, hydrocarbons",A3,3
MED087,MedMCQA,Forensic Medicine,Organic Irritants,intermediate,2,"Cellular mechanisms of irritation: protein denaturation, membrane disruption",A3,2
MED087,MedMCQA,Forensic Medicine,Organic Irritants,intermediate,3,"Standardized skin irritation tests: OECD 439, Draize test",A3,3
MED087,MedMCQA,Forensic Medicine,Organic Irritants,intermediate,4,Respiratory irritation assessment: OECD 436,A3,2
MED087,MedMCQA,Forensic Medicine,Organic Irritants,intermediate,5,Personal protective equipment and mitigation strategies,A3,3
MED087,MedMCQA,Forensic Medicine,Organic Irritants,intermediate,6,Regulatory limits and labeling requirements,A3,3
MED087,MedMCQA,Forensic Medicine,Organic Irritants,advanced,1,"Molecular signaling pathways of irritation: MAPK, NF‑κB",A3,3
MED087,MedMCQA,Forensic Medicine,Organic Irritants,advanced,2,Computational prediction of irritancy: QSAR models,A3,3
MED087,MedMCQA,Forensic Medicine,Organic Irritants,advanced,3,Design of low‑irritancy organic compounds via green chemistry,A3,0
MED087,MedMCQA,Forensic Medicine,Organic Irritants,advanced,4,Integrated occupational risk assessment frameworks,A3,1
MED087,MedMCQA,Forensic Medicine,Organic Irritants,advanced,5,Emerging organic irritants in consumer products,A3,0
MED087,MedMCQA,Forensic Medicine,Organic Irritants,advanced,6,Real‑time detection and monitoring technologies,A3,3
MED074,MedMCQA,Pediatrics,Enuresis and Voiding Dysfunction,basic,1,Definition of enuresis,A3,3
MED074,MedMCQA,Pediatrics,Enuresis and Voiding Dysfunction,basic,2,Definition of voiding dysfunction,A3,3
MED074,MedMCQA,Pediatrics,Enuresis and Voiding Dysfunction,basic,3,Types of enuresis (nocturnal vs daytime),A3,2
MED074,MedMCQA,Pediatrics,Enuresis and Voiding Dysfunction,basic,4,Basic bladder anatomy and function,A3,3
MED074,MedMCQA,Pediatrics,Enuresis and Voiding Dysfunction,basic,5,Common causes of enuresis,A3,2
MED074,MedMCQA,Pediatrics,Enuresis and Voiding Dysfunction,basic,6,"Initial assessment steps (history, voiding diary)",A3,3
MED074,MedMCQA,Pediatrics,Enuresis and Voiding Dysfunction,intermediate,1,"Pathophysiology of enuresis (bladder capacity, neural control)",A3,3
MED074,MedMCQA,Pediatrics,Enuresis and Voiding Dysfunction,intermediate,2,"Behavioral interventions (bedwetting alarms, fluid restriction)",A3,3
MED074,MedMCQA,Pediatrics,Enuresis and Voiding Dysfunction,intermediate,3,"Pharmacologic options (desmopressin, anticholinergics)",A3,2
MED074,MedMCQA,Pediatrics,Enuresis and Voiding Dysfunction,intermediate,4,"Diagnostic tests (uroflowmetry, urodynamics)",A3,2
MED074,MedMCQA,Pediatrics,Enuresis and Voiding Dysfunction,intermediate,5,Differentiating enuresis from other voiding disorders,A3,3
MED074,MedMCQA,Pediatrics,Enuresis and Voiding Dysfunction,intermediate,6,Psychosocial impact of enuresis,A3,3
MED074,MedMCQA,Pediatrics,Enuresis and Voiding Dysfunction,advanced,1,Advanced urodynamic interpretation for voiding dysfunction,A3,0
MED074,MedMCQA,Pediatrics,Enuresis and Voiding Dysfunction,advanced,2,"Emerging pharmacotherapies (mirabegron, combination therapy)",A3,3
MED074,MedMCQA,Pediatrics,Enuresis and Voiding Dysfunction,advanced,3,Neuroimaging insights into enuresis mechanisms,A3,0
MED074,MedMCQA,Pediatrics,Enuresis and Voiding Dysfunction,advanced,4,Genetic and neurodevelopmental contributors,A3,2
MED074,MedMCQA,Pediatrics,Enuresis and Voiding Dysfunction,advanced,5,Long‑term management strategies and recurrence prevention,A3,2
MED074,MedMCQA,Pediatrics,Enuresis and Voiding Dysfunction,advanced,6,Multidisciplinary care models and research directions,A3,3
MED026,MedMCQA,ENT,Rhinitis,basic,1,Definition of Rhinitis,A3,3
MED026,MedMCQA,ENT,Rhinitis,basic,2,Common symptoms of rhinitis,A3,3
MED026,MedMCQA,ENT,Rhinitis,basic,3,Primary types: allergic vs non‑allergic,A3,3
MED026,MedMCQA,ENT,Rhinitis,basic,4,Triggers and risk factors,A3,1
MED026,MedMCQA,ENT,Rhinitis,basic,5,Basic anatomy of the nasal cavity,A3,2
MED026,MedMCQA,ENT,Rhinitis,intermediate,1,Pathophysiology of allergic rhinitis,A3,3
MED026,MedMCQA,ENT,Rhinitis,intermediate,2,"Diagnostic criteria and testing (skin prick, IgE)",A3,2
MED026,MedMCQA,ENT,Rhinitis,intermediate,3,"Pharmacologic management (antihistamines, intranasal steroids)",A3,2
MED026,MedMCQA,ENT,Rhinitis,intermediate,4,"Non‑pharmacologic strategies (allergen avoidance, nasal irrigation)",A3,3
MED026,MedMCQA,ENT,Rhinitis,intermediate,5,Impact on quality of life and comorbidities,A3,3
MED026,MedMCQA,ENT,Rhinitis,advanced,1,Immunologic mechanisms: IgE‑mediated vs innate responses,A3,3
MED026,MedMCQA,ENT,Rhinitis,advanced,2,"Emerging biologic therapies (omalizumab, dupilumab)",A3,3
MED026,MedMCQA,ENT,Rhinitis,advanced,3,Genetic predisposition and epigenetic factors,A3,0
MED026,MedMCQA,ENT,Rhinitis,advanced,4,Personalized medicine approaches in rhinitis,A3,3
MED026,MedMCQA,ENT,Rhinitis,advanced,5,Public health burden and cost‑effectiveness of interventions,A3,2
MED092,MedMCQA,Orthopaedics,Spinal Injuries,basic,1,Anatomy of the spinal column,A3,3
MED092,MedMCQA,Orthopaedics,Spinal Injuries,basic,2,Common causes of spinal injuries,A3,3
MED092,MedMCQA,Orthopaedics,Spinal Injuries,basic,3,Signs and symptoms of spinal injury,A3,2
MED092,MedMCQA,Orthopaedics,Spinal Injuries,basic,4,Immediate first‑aid response,A3,3
MED092,MedMCQA,Orthopaedics,Spinal Injuries,basic,5,Role of spinal immobilization,A3,3
MED092,MedMCQA,Orthopaedics,Spinal Injuries,intermediate,1,"Mechanisms of spinal trauma (fracture, dislocation, contusion)",A3,2
MED092,MedMCQA,Orthopaedics,Spinal Injuries,intermediate,2,"Classification systems (ASIA, AO Spine)",A3,3
MED092,MedMCQA,Orthopaedics,Spinal Injuries,intermediate,3,"Imaging modalities for spinal injury (X‑ray, CT, MRI)",A3,3
MED092,MedMCQA,Orthopaedics,Spinal Injuries,intermediate,4,"Acute medical management (pain control, blood pressure, spinal cord protection)",A3,2
MED092,MedMCQA,Orthopaedics,Spinal Injuries,intermediate,5,Early rehabilitation and physiotherapy principles,A3,3
MED092,MedMCQA,Orthopaedics,Spinal Injuries,advanced,1,Pathophysiology of spinal cord injury (primary vs secondary injury),A3,2
MED092,MedMCQA,Orthopaedics,Spinal Injuries,advanced,2,"Advanced surgical interventions (decompression, instrumentation, fusion)",A3,3
MED092,MedMCQA,Orthopaedics,Spinal Injuries,advanced,3,"Neuroregenerative strategies (stem cells, growth factors, neuroprosthetics)",A3,3
MED092,MedMCQA,Orthopaedics,Spinal Injuries,advanced,4,Long‑term functional outcomes and quality‑of‑life assessment,A3,0
MED092,MedMCQA,Orthopaedics,Spinal Injuries,advanced,5,Prevention and public‑health strategies for spinal injury reduction,A3,2
MMLU055,MMLU,econometrics,Which of the following is a DISADVANTAGE of using pure time-series models (relative to structural models)?,basic,1,Definition of pure time‑series models,A3,3
MMLU055,MMLU,econometrics,Which of the following is a DISADVANTAGE of using pure time-series models (relative to structural models)?,basic,2,Definition of structural models,A3,3
MMLU055,MMLU,econometrics,Which of the following is a DISADVANTAGE of using pure time-series models (relative to structural models)?,basic,3,Key difference between time‑series and structural approaches,A3,3
MMLU055,MMLU,econometrics,Which of the following is a DISADVANTAGE of using pure time-series models (relative to structural models)?,basic,4,Typical disadvantage of pure time‑series models,A3,3
MMLU055,MMLU,econometrics,Which of the following is a DISADVANTAGE of using pure time-series models (relative to structural models)?,intermediate,1,Pure time‑series models cannot provide causal inference,A3,3
MMLU055,MMLU,econometrics,Which of the following is a DISADVANTAGE of using pure time-series models (relative to structural models)?,intermediate,2,Difficulty incorporating external structural relationships,A3,3
MMLU055,MMLU,econometrics,Which of the following is a DISADVANTAGE of using pure time-series models (relative to structural models)?,intermediate,3,Higher risk of overfitting in pure time‑series models,A3,3
MMLU055,MMLU,econometrics,Which of the following is a DISADVANTAGE of using pure time-series models (relative to structural models)?,intermediate,4,Limited interpretability of time‑series parameters,A3,3
MMLU055,MMLU,econometrics,Which of the following is a DISADVANTAGE of using pure time-series models (relative to structural models)?,intermediate,5,Sensitivity to model specification and parameter stability,A3,3
MMLU055,MMLU,econometrics,Which of the following is a DISADVANTAGE of using pure time-series models (relative to structural models)?,advanced,1,Structural equation modeling for causal analysis,A3,3
MMLU055,MMLU,econometrics,Which of the following is a DISADVANTAGE of using pure time-series models (relative to structural models)?,advanced,2,Dynamic system identification techniques,A3,3
MMLU055,MMLU,econometrics,Which of the following is a DISADVANTAGE of using pure time-series models (relative to structural models)?,advanced,3,Bayesian structural time‑series models,A3,3
MMLU055,MMLU,econometrics,Which of the following is a DISADVANTAGE of using pure time-series models (relative to structural models)?,advanced,4,Model validation across structural and time‑series frameworks,A3,2
MMLU055,MMLU,econometrics,Which of the following is a DISADVANTAGE of using pure time-series models (relative to structural models)?,advanced,5,Integrating time‑series with structural modeling for improved inference,A3,0
MMLU030,MMLU,college_biology,"A quote from a natural resources text states: ""Whenever the original ecosystem becomes restructured by man, it tends to become simplified, with a resultant disruption of the stabilizing influences of density-dependent regulatory factors."" This implies that in a disturbed ecosystem",basic,1,Ecosystem structure,A3,3
MMLU030,MMLU,college_biology,"A quote from a natural resources text states: ""Whenever the original ecosystem becomes restructured by man, it tends to become simplified, with a resultant disruption of the stabilizing influences of density-dependent regulatory factors."" This implies that in a disturbed ecosystem",basic,2,Human-induced habitat simplification,A3,3
MMLU030,MMLU,college_biology,"A quote from a natural resources text states: ""Whenever the original ecosystem becomes restructured by man, it tends to become simplified, with a resultant disruption of the stabilizing influences of density-dependent regulatory factors."" This implies that in a disturbed ecosystem",basic,3,Biodiversity,A3,2
MMLU030,MMLU,college_biology,"A quote from a natural resources text states: ""Whenever the original ecosystem becomes restructured by man, it tends to become simplified, with a resultant disruption of the stabilizing influences of density-dependent regulatory factors."" This implies that in a disturbed ecosystem",basic,4,Density-dependent regulation,A3,3
MMLU030,MMLU,college_biology,"A quote from a natural resources text states: ""Whenever the original ecosystem becomes restructured by man, it tends to become simplified, with a resultant disruption of the stabilizing influences of density-dependent regulatory factors."" This implies that in a disturbed ecosystem",basic,5,Population dynamics,A3,3
MMLU030,MMLU,college_biology,"A quote from a natural resources text states: ""Whenever the original ecosystem becomes restructured by man, it tends to become simplified, with a resultant disruption of the stabilizing influences of density-dependent regulatory factors."" This implies that in a disturbed ecosystem",intermediate,1,Simplification effects on species interactions,A3,3
MMLU030,MMLU,college_biology,"A quote from a natural resources text states: ""Whenever the original ecosystem becomes restructured by man, it tends to become simplified, with a resultant disruption of the stabilizing influences of density-dependent regulatory factors."" This implies that in a disturbed ecosystem",intermediate,2,Density-dependent factors in ecosystem stability,A3,3
MMLU030,MMLU,college_biology,"A quote from a natural resources text states: ""Whenever the original ecosystem becomes restructured by man, it tends to become simplified, with a resultant disruption of the stabilizing influences of density-dependent regulatory factors."" This implies that in a disturbed ecosystem",intermediate,3,Disturbance ecology,A3,3
MMLU030,MMLU,college_biology,"A quote from a natural resources text states: ""Whenever the original ecosystem becomes restructured by man, it tends to become simplified, with a resultant disruption of the stabilizing influences of density-dependent regulatory factors."" This implies that in a disturbed ecosystem",intermediate,4,Ecosystem resilience,A3,2
MMLU030,MMLU,college_biology,"A quote from a natural resources text states: ""Whenever the original ecosystem becomes restructured by man, it tends to become simplified, with a resultant disruption of the stabilizing influences of density-dependent regulatory factors."" This implies that in a disturbed ecosystem",intermediate,5,Assessing ecological simplification,A3,1
MMLU030,MMLU,college_biology,"A quote from a natural resources text states: ""Whenever the original ecosystem becomes restructured by man, it tends to become simplified, with a resultant disruption of the stabilizing influences of density-dependent regulatory factors."" This implies that in a disturbed ecosystem",advanced,1,Modeling loss of density-dependent regulation,A3,3
MMLU030,MMLU,college_biology,"A quote from a natural resources text states: ""Whenever the original ecosystem becomes restructured by man, it tends to become simplified, with a resultant disruption of the stabilizing influences of density-dependent regulatory factors."" This implies that in a disturbed ecosystem",advanced,2,Restoration strategies to reestablish regulation,A3,2
MMLU030,MMLU,college_biology,"A quote from a natural resources text states: ""Whenever the original ecosystem becomes restructured by man, it tends to become simplified, with a resultant disruption of the stabilizing influences of density-dependent regulatory factors."" This implies that in a disturbed ecosystem",advanced,3,Predictive frameworks for ecosystem stability,A3,3
MMLU030,MMLU,college_biology,"A quote from a natural resources text states: ""Whenever the original ecosystem becomes restructured by man, it tends to become simplified, with a resultant disruption of the stabilizing influences of density-dependent regulatory factors."" This implies that in a disturbed ecosystem",advanced,4,Integrative studies of biodiversity loss and function,A3,3
MMLU030,MMLU,college_biology,"A quote from a natural resources text states: ""Whenever the original ecosystem becomes restructured by man, it tends to become simplified, with a resultant disruption of the stabilizing influences of density-dependent regulatory factors."" This implies that in a disturbed ecosystem",advanced,5,Adaptive management to counteract simplification,A3,0
MMLU059,MMLU,econometrics,Which one of the following would be a plausible response to a finding of residual non-normality?,basic,1,Residuals in linear regression,A3,3
