query_id,source_dataset,subject,query,level,rank_within_level,topic,annotator_id,topic_relevance_0_3
MED005,MedMCQA,ENT,Anatomy of Nasal Cavity,advanced,3,Tissue engineering and regenerative approaches for nasal mucosa,A2,3
MED005,MedMCQA,ENT,Anatomy of Nasal Cavity,advanced,4,Advanced imaging modalities for nasal cavity assessment,A2,3
MED005,MedMCQA,ENT,Anatomy of Nasal Cavity,advanced,5,Neuroanatomical pathways of olfactory perception,A2,3
MED100,MedMCQA,Social & Preventive Medicine,Air,basic,1,Composition of Earth's atmosphere,A2,2
MED100,MedMCQA,Social & Preventive Medicine,Air,basic,2,"Physical properties of air (pressure, temperature, density)",A2,2
MED100,MedMCQA,Social & Preventive Medicine,Air,basic,3,Atmospheric layers and their characteristics,A2,3
MED100,MedMCQA,Social & Preventive Medicine,Air,basic,4,Behavior of air as a gas,A2,3
MED100,MedMCQA,Social & Preventive Medicine,Air,basic,5,Basic air quality indicators,A2,2
MED100,MedMCQA,Social & Preventive Medicine,Air,intermediate,1,Diffusion and convection of air,A2,3
MED100,MedMCQA,Social & Preventive Medicine,Air,intermediate,2,Weather systems and air movement,A2,3
MED100,MedMCQA,Social & Preventive Medicine,Air,intermediate,3,"Thermodynamics of air (ideal gas law, adiabatic processes)",A2,2
MED100,MedMCQA,Social & Preventive Medicine,Air,intermediate,4,Sources and effects of air pollution,A2,2
MED100,MedMCQA,Social & Preventive Medicine,Air,intermediate,5,"Fundamentals of aerodynamics (lift, drag, airflow)",A2,3
MED100,MedMCQA,Social & Preventive Medicine,Air,advanced,1,Climate modeling and atmospheric circulation,A2,3
MED100,MedMCQA,Social & Preventive Medicine,Air,advanced,2,Atmospheric chemistry and ozone dynamics,A2,2
MED100,MedMCQA,Social & Preventive Medicine,Air,advanced,3,Computational fluid dynamics for air flow analysis,A2,3
MED100,MedMCQA,Social & Preventive Medicine,Air,advanced,4,Design of aircraft and wind turbines using air properties,A2,3
MED100,MedMCQA,Social & Preventive Medicine,Air,advanced,5,Acoustic propagation and sound in air,A2,3
MED091,MedMCQA,Ophthalmology,Ocular Manifestations of Diseases of CNS,basic,1,Anatomy of the visual pathway,A2,1
MED091,MedMCQA,Ophthalmology,Ocular Manifestations of Diseases of CNS,basic,2,Fundamentals of neuro‑ophthalmic examination,A2,3
MED091,MedMCQA,Ophthalmology,Ocular Manifestations of Diseases of CNS,basic,3,Common ocular signs of CNS disease,A2,3
MED091,MedMCQA,Ophthalmology,Ocular Manifestations of Diseases of CNS,intermediate,1,Mechanisms of papilledema and optic disc edema,A2,2
MED091,MedMCQA,Ophthalmology,Ocular Manifestations of Diseases of CNS,intermediate,2,Visual field defects associated with CNS lesions,A2,3
MED091,MedMCQA,Ophthalmology,Ocular Manifestations of Diseases of CNS,intermediate,3,Ocular motor palsies in brainstem disease,A2,2
MED091,MedMCQA,Ophthalmology,Ocular Manifestations of Diseases of CNS,intermediate,4,Ocular manifestations of demyelinating CNS disorders,A2,3
MED091,MedMCQA,Ophthalmology,Ocular Manifestations of Diseases of CNS,advanced,1,Imaging biomarkers linking ocular findings to CNS pathology,A2,2
MED091,MedMCQA,Ophthalmology,Ocular Manifestations of Diseases of CNS,advanced,2,Differential diagnosis of optic neuropathies in CNS disease,A2,2
MED091,MedMCQA,Ophthalmology,Ocular Manifestations of Diseases of CNS,advanced,3,Therapeutic strategies for neuro‑ophthalmic complications,A2,3
MED091,MedMCQA,Ophthalmology,Ocular Manifestations of Diseases of CNS,advanced,4,Emerging research on neuro‑ophthalmic biomarkers for disease monitoring,A2,3
MED028,MedMCQA,Gynaecology & Obstetrics,Endometriosis and dysmenorrhea,basic,1,Definition of endometriosis,A2,2
MED028,MedMCQA,Gynaecology & Obstetrics,Endometriosis and dysmenorrhea,basic,2,Definition of dysmenorrhea,A2,2
MED028,MedMCQA,Gynaecology & Obstetrics,Endometriosis and dysmenorrhea,basic,3,Overview of the menstrual cycle,A2,3
MED028,MedMCQA,Gynaecology & Obstetrics,Endometriosis and dysmenorrhea,basic,4,Common symptoms of endometriosis,A2,3
MED028,MedMCQA,Gynaecology & Obstetrics,Endometriosis and dysmenorrhea,basic,5,Common symptoms of dysmenorrhea,A2,3
MED028,MedMCQA,Gynaecology & Obstetrics,Endometriosis and dysmenorrhea,basic,6,Basics of pain perception,A2,3
MED028,MedMCQA,Gynaecology & Obstetrics,Endometriosis and dysmenorrhea,intermediate,1,Pathophysiology of endometriosis,A2,3
MED028,MedMCQA,Gynaecology & Obstetrics,Endometriosis and dysmenorrhea,intermediate,2,Etiology and risk factors for endometriosis,A2,2
MED028,MedMCQA,Gynaecology & Obstetrics,Endometriosis and dysmenorrhea,intermediate,3,Pathophysiology of dysmenorrhea,A2,2
MED028,MedMCQA,Gynaecology & Obstetrics,Endometriosis and dysmenorrhea,intermediate,4,Diagnostic methods for endometriosis,A2,2
MED028,MedMCQA,Gynaecology & Obstetrics,Endometriosis and dysmenorrhea,intermediate,5,Diagnostic methods for dysmenorrhea,A2,3
MED028,MedMCQA,Gynaecology & Obstetrics,Endometriosis and dysmenorrhea,intermediate,6,Medical management of endometriosis,A2,3
MED028,MedMCQA,Gynaecology & Obstetrics,Endometriosis and dysmenorrhea,intermediate,7,Medical management of dysmenorrhea,A2,2
MED028,MedMCQA,Gynaecology & Obstetrics,Endometriosis and dysmenorrhea,intermediate,8,Surgical options for endometriosis,A2,2
MED028,MedMCQA,Gynaecology & Obstetrics,Endometriosis and dysmenorrhea,intermediate,9,Impact of endometriosis on fertility,A2,2
MED028,MedMCQA,Gynaecology & Obstetrics,Endometriosis and dysmenorrhea,intermediate,10,Psychological and quality‑of‑life effects,A2,2
MED028,MedMCQA,Gynaecology & Obstetrics,Endometriosis and dysmenorrhea,advanced,1,Genetic and molecular mechanisms underlying endometriosis,A2,2
MED028,MedMCQA,Gynaecology & Obstetrics,Endometriosis and dysmenorrhea,advanced,2,Immunological and inflammatory pathways in endometriosis,A2,2
MED028,MedMCQA,Gynaecology & Obstetrics,Endometriosis and dysmenorrhea,advanced,3,Emerging pharmacologic therapies for endometriosis,A2,3
MED028,MedMCQA,Gynaecology & Obstetrics,Endometriosis and dysmenorrhea,advanced,4,Novel imaging techniques for early detection of endometriosis,A2,3
MED028,MedMCQA,Gynaecology & Obstetrics,Endometriosis and dysmenorrhea,advanced,5,Long‑term outcomes of surgical versus medical treatment,A2,2
MED028,MedMCQA,Gynaecology & Obstetrics,Endometriosis and dysmenorrhea,advanced,6,Cost‑effectiveness and health‑policy considerations for endometriosis care,A2,2
MED028,MedMCQA,Gynaecology & Obstetrics,Endometriosis and dysmenorrhea,advanced,7,Patient‑centered decision‑making models,A2,3
MED028,MedMCQA,Gynaecology & Obstetrics,Endometriosis and dysmenorrhea,advanced,8,Multidisciplinary care pathways for endometriosis and dysmenorrhea,A2,3
MED028,MedMCQA,Gynaecology & Obstetrics,Endometriosis and dysmenorrhea,advanced,9,Research on refractory dysmenorrhea subtypes and novel pain management,A2,2
MED030,MedMCQA,Microbiology,Bacteriology,basic,1,Definition and classification of bacteria,A2,2
MED030,MedMCQA,Microbiology,Bacteriology,basic,2,Bacterial morphology and cell structure,A2,2
MED030,MedMCQA,Microbiology,Bacteriology,basic,3,Gram staining and basic identification,A2,3
MED030,MedMCQA,Microbiology,Bacteriology,basic,4,Bacterial growth conditions and reproduction,A2,2
MED030,MedMCQA,Microbiology,Bacteriology,basic,5,Bacterial metabolism and energy pathways,A2,3
MED030,MedMCQA,Microbiology,Bacteriology,intermediate,1,Mechanisms of antibiotic resistance,A2,2
MED030,MedMCQA,Microbiology,Bacteriology,intermediate,2,Bacterial virulence factors and pathogenesis,A2,3
MED030,MedMCQA,Microbiology,Bacteriology,intermediate,3,Host immune response to bacterial infection,A2,3
MED030,MedMCQA,Microbiology,Bacteriology,intermediate,4,Bacterial biofilm formation and control,A2,3
MED030,MedMCQA,Microbiology,Bacteriology,intermediate,5,Bacterial genetics: plasmids and horizontal gene transfer,A2,3
MED030,MedMCQA,Microbiology,Bacteriology,intermediate,6,Quorum sensing and bacterial communication,A2,3
MED030,MedMCQA,Microbiology,Bacteriology,intermediate,7,"Molecular identification techniques (PCR, sequencing)",A2,3
MED030,MedMCQA,Microbiology,Bacteriology,advanced,1,Metagenomic analysis of bacterial communities,A2,3
MED030,MedMCQA,Microbiology,Bacteriology,advanced,2,Synthetic biology and genome editing in bacteria,A2,2
MED030,MedMCQA,Microbiology,Bacteriology,advanced,3,Bacteriophage therapy and phage biology,A2,3
MED030,MedMCQA,Microbiology,Bacteriology,advanced,4,Systems biology and metabolic modeling of bacteria,A2,3
MED030,MedMCQA,Microbiology,Bacteriology,advanced,5,Bacterial evolution and phylogenetic reconstruction,A2,3
MED030,MedMCQA,Microbiology,Bacteriology,advanced,6,Metabolic engineering for industrial bioproducts,A2,3
MED030,MedMCQA,Microbiology,Bacteriology,advanced,7,Computational modeling of bacterial population dynamics,A2,3
MED066,MedMCQA,ENT,Infections and Inflammatory Conditions,basic,1,Definition of infection and inflammation,A2,2
MED066,MedMCQA,ENT,Infections and Inflammatory Conditions,basic,2,"Major classes of pathogens (bacteria, viruses, fungi, parasites)",A2,3
MED066,MedMCQA,ENT,Infections and Inflammatory Conditions,basic,3,Modes of pathogen transmission,A2,3
MED066,MedMCQA,ENT,Infections and Inflammatory Conditions,basic,4,Host immune system fundamentals,A2,3
MED066,MedMCQA,ENT,Infections and Inflammatory Conditions,basic,5,Acute inflammatory response,A2,3
MED066,MedMCQA,ENT,Infections and Inflammatory Conditions,basic,6,Chronic inflammation,A2,3
MED066,MedMCQA,ENT,Infections and Inflammatory Conditions,basic,7,Clinical signs and symptoms of infection,A2,2
MED066,MedMCQA,ENT,Infections and Inflammatory Conditions,basic,8,"Basic diagnostic methods (culture, imaging, lab tests)",A2,3
MED066,MedMCQA,ENT,Infections and Inflammatory Conditions,intermediate,1,"Innate immunity: phagocytosis, complement, NK cells",A2,2
MED066,MedMCQA,ENT,Infections and Inflammatory Conditions,intermediate,2,"Adaptive immunity: B cells, T cells, antibody production",A2,2
MED066,MedMCQA,ENT,Infections and Inflammatory Conditions,intermediate,3,Cytokine signaling and inflammatory mediators,A2,3
MED066,MedMCQA,ENT,Infections and Inflammatory Conditions,intermediate,4,Acute vs chronic inflammation pathways,A2,3
MED066,MedMCQA,ENT,Infections and Inflammatory Conditions,intermediate,5,Sepsis and septic shock pathophysiology,A2,3
MED066,MedMCQA,ENT,Infections and Inflammatory Conditions,intermediate,6,"Common inflammatory diseases (arthritis, IBD, asthma)",A2,3
MED066,MedMCQA,ENT,Infections and Inflammatory Conditions,intermediate,7,Principles of antimicrobial therapy,A2,3
MED066,MedMCQA,ENT,Infections and Inflammatory Conditions,intermediate,8,"Classes of anti‑inflammatory drugs (NSAIDs, steroids, biologics)",A2,3
MED066,MedMCQA,ENT,Infections and Inflammatory Conditions,intermediate,9,"Diagnostic biomarkers (CRP, ESR, procalcitonin)",A2,3
MED066,MedMCQA,ENT,Infections and Inflammatory Conditions,advanced,1,Molecular host‑pathogen interactions,A2,3
MED066,MedMCQA,ENT,Infections and Inflammatory Conditions,advanced,2,Immunopathogenesis of autoimmune diseases,A2,2
MED066,MedMCQA,ENT,Infections and Inflammatory Conditions,advanced,3,Mechanisms of antimicrobial resistance,A2,3
MED066,MedMCQA,ENT,Infections and Inflammatory Conditions,advanced,4,Vaccine design and immunogenicity,A2,3
MED066,MedMCQA,ENT,Infections and Inflammatory Conditions,advanced,5,Precision medicine approaches in infectious disease,A2,3
MED066,MedMCQA,ENT,Infections and Inflammatory Conditions,advanced,6,Systems biology of inflammation,A2,3
MED066,MedMCQA,ENT,Infections and Inflammatory Conditions,advanced,7,"Novel therapeutics: biologics, gene therapy, CRISPR antimicrobials",A2,3
MED066,MedMCQA,ENT,Infections and Inflammatory Conditions,advanced,8,Computational modeling of infection dynamics,A2,2
MED066,MedMCQA,ENT,Infections and Inflammatory Conditions,advanced,9,Clinical trial design for anti‑inflammatory agents,A2,3
MED066,MedMCQA,ENT,Infections and Inflammatory Conditions,advanced,10,Emerging infectious diseases and global health strategies,A2,3
MED080,MedMCQA,Social & Preventive Medicine,Measurement of Mortality and Morbidity,basic,1,Definition of mortality and morbidity,A2,3
MED080,MedMCQA,Social & Preventive Medicine,Measurement of Mortality and Morbidity,basic,2,Incidence and prevalence,A2,3
MED080,MedMCQA,Social & Preventive Medicine,Measurement of Mortality and Morbidity,basic,3,Case fatality rate,A2,3
MED080,MedMCQA,Social & Preventive Medicine,Measurement of Mortality and Morbidity,basic,4,Death certificate,A2,3
MED080,MedMCQA,Social & Preventive Medicine,Measurement of Mortality and Morbidity,basic,5,Disease registry,A2,2
MED080,MedMCQA,Social & Preventive Medicine,Measurement of Mortality and Morbidity,intermediate,1,Age‑standardization of mortality rates,A2,2
MED080,MedMCQA,Social & Preventive Medicine,Measurement of Mortality and Morbidity,intermediate,2,Verbal autopsy and surveillance systems,A2,3
MED080,MedMCQA,Social & Preventive Medicine,Measurement of Mortality and Morbidity,intermediate,3,Active vs passive disease surveillance,A2,2
MED080,MedMCQA,Social & Preventive Medicine,Measurement of Mortality and Morbidity,intermediate,4,Relative risk and odds ratio,A2,2
MED080,MedMCQA,Social & Preventive Medicine,Measurement of Mortality and Morbidity,intermediate,5,Data quality and misclassification,A2,3
MED080,MedMCQA,Social & Preventive Medicine,Measurement of Mortality and Morbidity,advanced,1,Disability‑adjusted life years (DALYs) and years of life lost (YLL),A2,3
MED080,MedMCQA,Social & Preventive Medicine,Measurement of Mortality and Morbidity,advanced,2,Bayesian hierarchical modeling for mortality estimation,A2,2
MED080,MedMCQA,Social & Preventive Medicine,Measurement of Mortality and Morbidity,advanced,3,Integration of electronic health records for morbidity surveillance,A2,3
MED080,MedMCQA,Social & Preventive Medicine,Measurement of Mortality and Morbidity,advanced,4,Multilevel survival analysis and competing risks,A2,2
MED080,MedMCQA,Social & Preventive Medicine,Measurement of Mortality and Morbidity,advanced,5,Development and validation of new health indicators,A2,3
MED087,MedMCQA,Forensic Medicine,Organic Irritants,basic,1,Definition of organic irritants,A2,3
MED087,MedMCQA,Forensic Medicine,Organic Irritants,basic,2,Common sources of organic irritants,A2,3
MED087,MedMCQA,Forensic Medicine,Organic Irritants,basic,3,"Routes of exposure: inhalation, dermal, ocular",A2,3
MED087,MedMCQA,Forensic Medicine,Organic Irritants,basic,4,"Health effects of irritation: skin, eyes, respiratory",A2,2
MED087,MedMCQA,Forensic Medicine,Organic Irritants,basic,5,Distinction between irritants and allergens,A2,3
MED087,MedMCQA,Forensic Medicine,Organic Irritants,intermediate,1,"Chemical classes of organic irritants: acids, bases, solvents, hydrocarbons",A2,3
MED087,MedMCQA,Forensic Medicine,Organic Irritants,intermediate,2,"Cellular mechanisms of irritation: protein denaturation, membrane disruption",A2,2
MED087,MedMCQA,Forensic Medicine,Organic Irritants,intermediate,3,"Standardized skin irritation tests: OECD 439, Draize test",A2,3
MED087,MedMCQA,Forensic Medicine,Organic Irritants,intermediate,4,Respiratory irritation assessment: OECD 436,A2,3
MED087,MedMCQA,Forensic Medicine,Organic Irritants,intermediate,5,Personal protective equipment and mitigation strategies,A2,3
MED087,MedMCQA,Forensic Medicine,Organic Irritants,intermediate,6,Regulatory limits and labeling requirements,A2,3
MED087,MedMCQA,Forensic Medicine,Organic Irritants,advanced,1,"Molecular signaling pathways of irritation: MAPK, NF‑κB",A2,3
MED087,MedMCQA,Forensic Medicine,Organic Irritants,advanced,2,Computational prediction of irritancy: QSAR models,A2,3
MED087,MedMCQA,Forensic Medicine,Organic Irritants,advanced,3,Design of low‑irritancy organic compounds via green chemistry,A2,3
MED087,MedMCQA,Forensic Medicine,Organic Irritants,advanced,4,Integrated occupational risk assessment frameworks,A2,3
MED087,MedMCQA,Forensic Medicine,Organic Irritants,advanced,5,Emerging organic irritants in consumer products,A2,3
MED087,MedMCQA,Forensic Medicine,Organic Irritants,advanced,6,Real‑time detection and monitoring technologies,A2,3
MED074,MedMCQA,Pediatrics,Enuresis and Voiding Dysfunction,basic,1,Definition of enuresis,A2,2
MED074,MedMCQA,Pediatrics,Enuresis and Voiding Dysfunction,basic,2,Definition of voiding dysfunction,A2,2
MED074,MedMCQA,Pediatrics,Enuresis and Voiding Dysfunction,basic,3,Types of enuresis (nocturnal vs daytime),A2,2
MED074,MedMCQA,Pediatrics,Enuresis and Voiding Dysfunction,basic,4,Basic bladder anatomy and function,A2,2
MED074,MedMCQA,Pediatrics,Enuresis and Voiding Dysfunction,basic,5,Common causes of enuresis,A2,3
MED074,MedMCQA,Pediatrics,Enuresis and Voiding Dysfunction,basic,6,"Initial assessment steps (history, voiding diary)",A2,3
MED074,MedMCQA,Pediatrics,Enuresis and Voiding Dysfunction,intermediate,1,"Pathophysiology of enuresis (bladder capacity, neural control)",A2,3
MED074,MedMCQA,Pediatrics,Enuresis and Voiding Dysfunction,intermediate,2,"Behavioral interventions (bedwetting alarms, fluid restriction)",A2,3
MED074,MedMCQA,Pediatrics,Enuresis and Voiding Dysfunction,intermediate,3,"Pharmacologic options (desmopressin, anticholinergics)",A2,3
MED074,MedMCQA,Pediatrics,Enuresis and Voiding Dysfunction,intermediate,4,"Diagnostic tests (uroflowmetry, urodynamics)",A2,3
MED074,MedMCQA,Pediatrics,Enuresis and Voiding Dysfunction,intermediate,5,Differentiating enuresis from other voiding disorders,A2,3
MED074,MedMCQA,Pediatrics,Enuresis and Voiding Dysfunction,intermediate,6,Psychosocial impact of enuresis,A2,3
MED074,MedMCQA,Pediatrics,Enuresis and Voiding Dysfunction,advanced,1,Advanced urodynamic interpretation for voiding dysfunction,A2,2
MED074,MedMCQA,Pediatrics,Enuresis and Voiding Dysfunction,advanced,2,"Emerging pharmacotherapies (mirabegron, combination therapy)",A2,3
MED074,MedMCQA,Pediatrics,Enuresis and Voiding Dysfunction,advanced,3,Neuroimaging insights into enuresis mechanisms,A2,3
MED074,MedMCQA,Pediatrics,Enuresis and Voiding Dysfunction,advanced,4,Genetic and neurodevelopmental contributors,A2,3
MED074,MedMCQA,Pediatrics,Enuresis and Voiding Dysfunction,advanced,5,Long‑term management strategies and recurrence prevention,A2,3
MED074,MedMCQA,Pediatrics,Enuresis and Voiding Dysfunction,advanced,6,Multidisciplinary care models and research directions,A2,3
MED026,MedMCQA,ENT,Rhinitis,basic,1,Definition of Rhinitis,A2,2
MED026,MedMCQA,ENT,Rhinitis,basic,2,Common symptoms of rhinitis,A2,3
MED026,MedMCQA,ENT,Rhinitis,basic,3,Primary types: allergic vs non‑allergic,A2,3
MED026,MedMCQA,ENT,Rhinitis,basic,4,Triggers and risk factors,A2,3
MED026,MedMCQA,ENT,Rhinitis,basic,5,Basic anatomy of the nasal cavity,A2,3
MED026,MedMCQA,ENT,Rhinitis,intermediate,1,Pathophysiology of allergic rhinitis,A2,2
MED026,MedMCQA,ENT,Rhinitis,intermediate,2,"Diagnostic criteria and testing (skin prick, IgE)",A2,3
MED026,MedMCQA,ENT,Rhinitis,intermediate,3,"Pharmacologic management (antihistamines, intranasal steroids)",A2,3
MED026,MedMCQA,ENT,Rhinitis,intermediate,4,"Non‑pharmacologic strategies (allergen avoidance, nasal irrigation)",A2,3
MED026,MedMCQA,ENT,Rhinitis,intermediate,5,Impact on quality of life and comorbidities,A2,3
MED026,MedMCQA,ENT,Rhinitis,advanced,1,Immunologic mechanisms: IgE‑mediated vs innate responses,A2,3
MED026,MedMCQA,ENT,Rhinitis,advanced,2,"Emerging biologic therapies (omalizumab, dupilumab)",A2,3
MED026,MedMCQA,ENT,Rhinitis,advanced,3,Genetic predisposition and epigenetic factors,A2,3
MED026,MedMCQA,ENT,Rhinitis,advanced,4,Personalized medicine approaches in rhinitis,A2,2
MED026,MedMCQA,ENT,Rhinitis,advanced,5,Public health burden and cost‑effectiveness of interventions,A2,3
MED092,MedMCQA,Orthopaedics,Spinal Injuries,basic,1,Anatomy of the spinal column,A2,2
MED092,MedMCQA,Orthopaedics,Spinal Injuries,basic,2,Common causes of spinal injuries,A2,3
MED092,MedMCQA,Orthopaedics,Spinal Injuries,basic,3,Signs and symptoms of spinal injury,A2,3
MED092,MedMCQA,Orthopaedics,Spinal Injuries,basic,4,Immediate first‑aid response,A2,2
MED092,MedMCQA,Orthopaedics,Spinal Injuries,basic,5,Role of spinal immobilization,A2,2
MED092,MedMCQA,Orthopaedics,Spinal Injuries,intermediate,1,"Mechanisms of spinal trauma (fracture, dislocation, contusion)",A2,3
MED092,MedMCQA,Orthopaedics,Spinal Injuries,intermediate,2,"Classification systems (ASIA, AO Spine)",A2,3
MED092,MedMCQA,Orthopaedics,Spinal Injuries,intermediate,3,"Imaging modalities for spinal injury (X‑ray, CT, MRI)",A2,3
MED092,MedMCQA,Orthopaedics,Spinal Injuries,intermediate,4,"Acute medical management (pain control, blood pressure, spinal cord protection)",A2,3
MED092,MedMCQA,Orthopaedics,Spinal Injuries,intermediate,5,Early rehabilitation and physiotherapy principles,A2,3
MED092,MedMCQA,Orthopaedics,Spinal Injuries,advanced,1,Pathophysiology of spinal cord injury (primary vs secondary injury),A2,2
MED092,MedMCQA,Orthopaedics,Spinal Injuries,advanced,2,"Advanced surgical interventions (decompression, instrumentation, fusion)",A2,3
MED092,MedMCQA,Orthopaedics,Spinal Injuries,advanced,3,"Neuroregenerative strategies (stem cells, growth factors, neuroprosthetics)",A2,2
MED092,MedMCQA,Orthopaedics,Spinal Injuries,advanced,4,Long‑term functional outcomes and quality‑of‑life assessment,A2,2
MED092,MedMCQA,Orthopaedics,Spinal Injuries,advanced,5,Prevention and public‑health strategies for spinal injury reduction,A2,3
MMLU055,MMLU,econometrics,Which of the following is a DISADVANTAGE of using pure time-series models (relative to structural models)?,basic,1,Definition of pure time‑series models,A2,3
MMLU055,MMLU,econometrics,Which of the following is a DISADVANTAGE of using pure time-series models (relative to structural models)?,basic,2,Definition of structural models,A2,3
MMLU055,MMLU,econometrics,Which of the following is a DISADVANTAGE of using pure time-series models (relative to structural models)?,basic,3,Key difference between time‑series and structural approaches,A2,3
MMLU055,MMLU,econometrics,Which of the following is a DISADVANTAGE of using pure time-series models (relative to structural models)?,basic,4,Typical disadvantage of pure time‑series models,A2,2
MMLU055,MMLU,econometrics,Which of the following is a DISADVANTAGE of using pure time-series models (relative to structural models)?,intermediate,1,Pure time‑series models cannot provide causal inference,A2,3
MMLU055,MMLU,econometrics,Which of the following is a DISADVANTAGE of using pure time-series models (relative to structural models)?,intermediate,2,Difficulty incorporating external structural relationships,A2,3
MMLU055,MMLU,econometrics,Which of the following is a DISADVANTAGE of using pure time-series models (relative to structural models)?,intermediate,3,Higher risk of overfitting in pure time‑series models,A2,3
MMLU055,MMLU,econometrics,Which of the following is a DISADVANTAGE of using pure time-series models (relative to structural models)?,intermediate,4,Limited interpretability of time‑series parameters,A2,3
MMLU055,MMLU,econometrics,Which of the following is a DISADVANTAGE of using pure time-series models (relative to structural models)?,intermediate,5,Sensitivity to model specification and parameter stability,A2,2
MMLU055,MMLU,econometrics,Which of the following is a DISADVANTAGE of using pure time-series models (relative to structural models)?,advanced,1,Structural equation modeling for causal analysis,A2,2
MMLU055,MMLU,econometrics,Which of the following is a DISADVANTAGE of using pure time-series models (relative to structural models)?,advanced,2,Dynamic system identification techniques,A2,1
MMLU055,MMLU,econometrics,Which of the following is a DISADVANTAGE of using pure time-series models (relative to structural models)?,advanced,3,Bayesian structural time‑series models,A2,3
MMLU055,MMLU,econometrics,Which of the following is a DISADVANTAGE of using pure time-series models (relative to structural models)?,advanced,4,Model validation across structural and time‑series frameworks,A2,3
MMLU055,MMLU,econometrics,Which of the following is a DISADVANTAGE of using pure time-series models (relative to structural models)?,advanced,5,Integrating time‑series with structural modeling for improved inference,A2,3
MMLU030,MMLU,college_biology,"A quote from a natural resources text states: ""Whenever the original ecosystem becomes restructured by man, it tends to become simplified, with a resultant disruption of the stabilizing influences of density-dependent regulatory factors."" This implies that in a disturbed ecosystem",basic,1,Ecosystem structure,A2,3
MMLU030,MMLU,college_biology,"A quote from a natural resources text states: ""Whenever the original ecosystem becomes restructured by man, it tends to become simplified, with a resultant disruption of the stabilizing influences of density-dependent regulatory factors."" This implies that in a disturbed ecosystem",basic,2,Human-induced habitat simplification,A2,2
MMLU030,MMLU,college_biology,"A quote from a natural resources text states: ""Whenever the original ecosystem becomes restructured by man, it tends to become simplified, with a resultant disruption of the stabilizing influences of density-dependent regulatory factors."" This implies that in a disturbed ecosystem",basic,3,Biodiversity,A2,3
MMLU030,MMLU,college_biology,"A quote from a natural resources text states: ""Whenever the original ecosystem becomes restructured by man, it tends to become simplified, with a resultant disruption of the stabilizing influences of density-dependent regulatory factors."" This implies that in a disturbed ecosystem",basic,4,Density-dependent regulation,A2,3
MMLU030,MMLU,college_biology,"A quote from a natural resources text states: ""Whenever the original ecosystem becomes restructured by man, it tends to become simplified, with a resultant disruption of the stabilizing influences of density-dependent regulatory factors."" This implies that in a disturbed ecosystem",basic,5,Population dynamics,A2,3
MMLU030,MMLU,college_biology,"A quote from a natural resources text states: ""Whenever the original ecosystem becomes restructured by man, it tends to become simplified, with a resultant disruption of the stabilizing influences of density-dependent regulatory factors."" This implies that in a disturbed ecosystem",intermediate,1,Simplification effects on species interactions,A2,3
MMLU030,MMLU,college_biology,"A quote from a natural resources text states: ""Whenever the original ecosystem becomes restructured by man, it tends to become simplified, with a resultant disruption of the stabilizing influences of density-dependent regulatory factors."" This implies that in a disturbed ecosystem",intermediate,2,Density-dependent factors in ecosystem stability,A2,3
MMLU030,MMLU,college_biology,"A quote from a natural resources text states: ""Whenever the original ecosystem becomes restructured by man, it tends to become simplified, with a resultant disruption of the stabilizing influences of density-dependent regulatory factors."" This implies that in a disturbed ecosystem",intermediate,3,Disturbance ecology,A2,3
MMLU030,MMLU,college_biology,"A quote from a natural resources text states: ""Whenever the original ecosystem becomes restructured by man, it tends to become simplified, with a resultant disruption of the stabilizing influences of density-dependent regulatory factors."" This implies that in a disturbed ecosystem",intermediate,4,Ecosystem resilience,A2,3
MMLU030,MMLU,college_biology,"A quote from a natural resources text states: ""Whenever the original ecosystem becomes restructured by man, it tends to become simplified, with a resultant disruption of the stabilizing influences of density-dependent regulatory factors."" This implies that in a disturbed ecosystem",intermediate,5,Assessing ecological simplification,A2,3
MMLU030,MMLU,college_biology,"A quote from a natural resources text states: ""Whenever the original ecosystem becomes restructured by man, it tends to become simplified, with a resultant disruption of the stabilizing influences of density-dependent regulatory factors."" This implies that in a disturbed ecosystem",advanced,1,Modeling loss of density-dependent regulation,A2,3
MMLU030,MMLU,college_biology,"A quote from a natural resources text states: ""Whenever the original ecosystem becomes restructured by man, it tends to become simplified, with a resultant disruption of the stabilizing influences of density-dependent regulatory factors."" This implies that in a disturbed ecosystem",advanced,2,Restoration strategies to reestablish regulation,A2,3
MMLU030,MMLU,college_biology,"A quote from a natural resources text states: ""Whenever the original ecosystem becomes restructured by man, it tends to become simplified, with a resultant disruption of the stabilizing influences of density-dependent regulatory factors."" This implies that in a disturbed ecosystem",advanced,3,Predictive frameworks for ecosystem stability,A2,2
MMLU030,MMLU,college_biology,"A quote from a natural resources text states: ""Whenever the original ecosystem becomes restructured by man, it tends to become simplified, with a resultant disruption of the stabilizing influences of density-dependent regulatory factors."" This implies that in a disturbed ecosystem",advanced,4,Integrative studies of biodiversity loss and function,A2,3
MMLU030,MMLU,college_biology,"A quote from a natural resources text states: ""Whenever the original ecosystem becomes restructured by man, it tends to become simplified, with a resultant disruption of the stabilizing influences of density-dependent regulatory factors."" This implies that in a disturbed ecosystem",advanced,5,Adaptive management to counteract simplification,A2,3
MMLU059,MMLU,econometrics,Which one of the following would be a plausible response to a finding of residual non-normality?,basic,1,Residuals in linear regression,A2,3
